keygene	nbexon	map	phys	GC_total.mean	GC_total.sd	GC3.mean	GC3.sd
Bradi4g02500.4.v3.1	5	4	1706289.5	46.9016895949422	1.95456212897237	46.9729184228335	5.98233141305273
Bradi4g02500.5.v3.1	4	4	1706382	48.2739378465873	3.98552856177048	51.697280480613	12.3567339999552
Bradi4g02500.6.v3.1	4	4	1706382	48.2489616677982	3.99548236787212	51.6227121917589	12.4367147699228
Bradi4g02500.7.v3.1	3	4	1705312.5	45.314704217797	1.17718787894455	43.0679681467466	2.43697135552199
Bradi4g02521.1.v3.1	2	4	1746861	45.8760951188987	23.2840793654794	42.3717948717948	31.6384957223211
Bradi4g02521.2.v3.1	3	4	1746866.5	52.3893372462705	8.99758771356459	60.1776878092667	42.2905282652151
Bradi4g02521.3.v3.1	3	4	1746861	52.0085381570469	19.7816637408833	51.613475177305	27.8166740149114
Bradi4g02523.1.v3.1	1	4	1746661.5	45.9016393442623	NA	33.3333333333333	NA
Bradi4g02524.1.v3.1	1	4	1757636	57.0552147239264	NA	62.037037037037	NA
Bradi4g02525.9.v3.1	3	4	1758910.5	57.6737765704379	6.75321888937072	75.3238453888916	15.4477177789218
Bradi4g02526.1.v3.1	3	4	1765733	38.9232994584971	10.9013858756953	56.959706959707	12.9104641381517
Bradi4g02528.1.v3.1	4	4	1776111	53.1899993870584	8.7921485380082	66.2576982072889	16.8341897746653
Bradi4g02535.2.v3.1	6	4	1786959.5	51.1309630162525	8.5998694825534	59.5477242182954	20.7226591837971
Bradi4g02544.2.v3.1	4	4	1802659.5	49.0783977514179	12.0211381912396	55.9751465302211	22.434793878103
Bradi4g02548.1.v3.1	2	4	1808859.5	55.025546195466	15.0640234866628	66.008739446008	26.6932548045315
Bradi4g02553.1.v3.1	1	4	1818934.5	75.0684931506849	NA	87.603305785124	NA
Bradi4g02554.2.v3.1	3	4	1820996.5	54.3174096154229	9.51582836522352	64.9816653127911	15.1070893992193
Bradi4g02556.1.v3.1	2	4	1824111.5	54.9129479721759	11.5099368869461	63.2086999022483	20.9609121598064
Bradi4g02557.1.v3.1	1	4	1829026	68.1885125184094	NA	84.9889624724062	NA
Bradi4g02570.1.v3.1	6	4	1835548.5	49.5216780253343	10.8458674105678	47.4187474820834	26.427779337976
Bradi4g02570.4.v3.1	6	4	1835998.5	50.7567174956679	11.2876050512739	57.2305754390727	33.5849174341461
Bradi4g02580.1.v3.1	2	4	1854961	60.3749855774778	10.3075886391034	81.4190595089472	10.3873780174303
Bradi4g02587.1.v3.1	8	4	1862775.5	49.3408847856753	6.38376693689438	52.1641346618262	16.0297580754613
Bradi4g02600.1.v3.1	5	4	1868827	58.9378814641484	9.11802905602113	79.8415171350637	13.9490074883272
Bradi4g02607.2.v3.1	12	4	1873915	46.5282370939342	10.0894381333838	38.2965912442149	17.9482521477976
Bradi4g02607.3.v3.1	10	4	1874253.5	45.7289941548014	11.199834994428	38.1512696884181	18.6428468138303
Bradi4g02620.1.v3.1	11	4	1878888.5	49.1614471111868	10.6925586967839	49.0881197350909	16.7800534074669
Bradi4g02625.1.v3.1	3	4	1885627.5	54.0343998894452	10.4371569624597	64.3904605325321	23.0136699580519
Bradi4g02640.1.v3.1	12	4	1904473	44.7839184037203	10.0977032375603	41.4914460407819	20.751123118677
Bradi4g02640.2.v3.1	13	4	1904705	47.8471751989864	14.6087834386209	44.5120889546886	22.3164082605524
Bradi4g02647.1.v3.1	7	4	1912909	50.4079491034677	11.9777027030295	52.2544205380026	18.0682229623277
Bradi4g02647.2.v3.1	6	4	1914549.5	42.7692440251268	10.973435875639	54.0330753639211	24.5126233560565
Bradi4g02660.2.v3.1	10	4	1920473	53.5260077512102	8.84072177946934	58.8842838321099	21.8075525798907
Bradi4g02665.1.v3.1	3	4	1927030	54.1224268689057	5.21835515625538	73.7621776044425	14.5611523710663
Bradi4g02670.2.v3.1	4	4	1951072	61.8576360423384	1.45511514594784	74.857905982906	11.883553068098
Bradi4g02673.1.v3.1	3	4	1981107.5	59.2078399636539	6.3285466825265	71.5204678362573	10.3409606576603
Bradi4g02700.2.v3.1	12	4	2005808	48.8525528871776	10.3993957899719	46.9317880856679	21.3738477027414
Bradi4g02710.1.v3.1	16	4	2017069	45.2353055708245	5.15590787250801	45.6655698109936	11.9019835909535
Bradi4g02710.2.v3.1	15	4	2016985.5	44.4911988905992	4.61487236433193	44.0629055741178	10.9734854674481
Bradi4g02747.1.v3.1	4	4	2040822.5	53.3980499068166	10.5318358116543	54.8363095238095	21.7843792959867
Bradi4g02747.3.v3.1	4	4	2040920.5	53.8256199097378	11.5416041440546	49.820641310003	14.3172619378497
Bradi4g02767.6.v3.1	2	4	2053334	56.7146083724463	15.0803820466095	64.6719953361358	28.5535233463396
Bradi4g02776.1.v3.1	2	4	2056819.5	50.1282051282052	14.3234450548045	46.2374581939799	16.1996035154777
Bradi4g02786.1.v3.1	2	4	2068194	49.0979291591131	16.1529674512789	54.6429132415309	20.5090214900408
Bradi4g02793.1.v3.1	1	4	2071056.5	59.1143151390319	NA	72.4458204334365	NA
Bradi4g02798.2.v3.1	3	4	2074767.5	51.5225920927675	12.8700940354654	57.9600389863548	18.8010232396633
Bradi4g02820.1.v3.1	1	4	2083195	72.3716381418093	NA	94.8717948717949	NA
Bradi4g02825.1.v3.1	3	4	2085952	55.7707265527171	17.5398803144379	53.8582264560912	16.8730668591732
Bradi4g02825.2.v3.1	2	4	2085968.5	47.4523199023199	10.81545291483	48.7476487476488	20.2450530758489
Bradi4g02830.1.v3.1	1	4	2090568.5	74.9808722264728	NA	91.743119266055	NA
Bradi4g02836.1.v3.1	5	4	2094582.5	47.3302239692019	15.7901560604736	48.4207984386539	21.1950600420901
Bradi4g02850.1.v3.1	3	4	2098524	62.3918742560538	12.2647450394175	73.9187391387496	27.1488415306769
Bradi4g02860.1.v3.1	3	4	2104282.5	66.4536039230482	6.19869775581111	85.3260810517166	11.6294462100046
Bradi4g02870.1.v3.1	2	4	2107139.5	69.1867822826342	3.00938812897766	92.3872180451128	9.08251191373694
Bradi4g02873.1.v3.1	6	4	2114544	68.0312077401143	5.62868357015853	86.0738378812711	8.07919013406388
Bradi4g02877.1.v3.1	4	4	2119032.5	53.6355138427312	12.1479618141303	64.9862395023171	19.1996388807298
Bradi4g02880.1.v3.1	4	4	2124763.5	50.1035824987826	4.86027996359386	56.078138359004	7.89984976081507
Bradi4g02882.2.v3.1	12	4	2131865	43.2156687169824	7.88578124937075	46.650024731926	16.1719109628002
Bradi4g02890.1.v3.1	1	4	2135042	75.1655629139073	NA	89	NA
Bradi4g02900.4.v3.1	8	4	2139047	45.994820920753	5.28562144152703	40.7226800047097	10.6778403636127
Bradi4g02910.2.v3.1	36	4	2153000	42.6923794534328	7.87612405650556	38.9216491566407	14.5647926499069
Bradi4g02920.1.v3.1	3	4	2163697.5	48.2895983713449	2.22917901839908	49.2825865612253	5.26419813361882
Bradi4g02925.1.v3.1	1	4	2171426.5	70.2612190221031	NA	93.3734939759036	NA
Bradi4g02930.1.v3.1	8	4	2178152.5	49.2051711292649	10.4891932526112	50.2203513045931	20.3698467395868
Bradi4g02940.3.v3.1	3	4	2183643.5	62.2944544570089	29.4364688156674	59.2857142857143	51.3441767856484
Bradi4g02955.1.v3.1	4	4	2194997.5	46.8418326443754	6.61646824088781	58.4325836764861	12.7562918975727
Bradi4g02960.2.v3.1	2	4	2196540.5	47.8400569530138	0.168470623709404	53.4317637669593	5.24827858342762
Bradi4g02963.1.v3.1	2	4	2202664.5	63.5124552505967	8.06095402031352	61.467968482357	22.9525068576312
Bradi4g02966.1.v3.1	1	4	2209549	49.0765171503958	NA	45.2380952380952	NA
Bradi4g02970.1.v3.1	2	4	2214396	60.0498356945442	13.8048245609987	70.7118141374197	21.2166987731208
Bradi4g02980.1.v3.1	1	4	2224323.5	54.7714808043876	NA	59.5394736842105	NA
Bradi4g02985.1.v3.1	6	4	2230495.5	43.1942438160977	3.12043660094734	45.8534801310655	6.85466644191086
Bradi4g02996.2.v3.1	4	4	2238750	49.8309204456745	2.55904643820083	61.9755710785482	9.10383645212978
Bradi4g03005.1.v3.1	2	4	2267157	47.2585192291434	4.82908024099234	51.4683801448507	12.4814776735675
Bradi4g03011.1.v3.1	5	4	2272875.5	45.1556980958458	7.80033759183596	42.1165321594522	14.0889471433841
Bradi4g03023.1.v3.1	1	4	2317753.5	40.9836065573771	NA	32.9479768786127	NA
Bradi4g03030.1.v3.1	7	4	2325946.5	54.6415868923152	5.12289427041521	66.9859687528778	11.0223441994579
Bradi4g03060.1.v3.1	6	4	2412144.5	52.6957251356811	9.95356553485691	52.2830790116905	18.9228309492743
Bradi4g03070.1.v3.1	5	4	2418498.5	49.7666511753771	3.33107390634722	60.8573426573427	11.3903169421582
Bradi4g03080.3.v3.1	3	4	2421354	45.9806475368425	8.53655706049651	50.9734950168163	10.5770913944723
Bradi4g03083.1.v3.1	1	4	2424336.5	61.3272311212815	NA	71.9178082191781	NA
Bradi4g03089.1.v3.1	2	4	2429967	39.7916666666667	0.294627825494418	48.9583333333333	1.47313912747195
Bradi4g03093.2.v3.1	4	4	2431253.5	47.474712970397	9.11736986692496	48.5548780487805	17.8107925667877
Bradi4g03097.1.v3.1	4	4	2441239	52.1309634319452	7.3089161525932	61.8663988583939	9.63047676758342
Bradi4g03101.1.v3.1	1	4	2454737	42.478813559322	NA	37.7777777777778	NA
Bradi4g03107.1.v3.1	3	4	2461722	45.7655067439009	4.56163220486212	48.3169176649438	6.30398393456748
Bradi4g03121.1.v3.1	5	4	2474242.5	63.1228305168942	10.350594212255	77.1473608841682	23.4103463250724
Bradi4g03130.1.v3.1	7	4	2483870.5	50.3702961450399	8.72532552126006	56.8896363941293	25.9151385890678
Bradi4g03140.4.v3.1	10	4	2500747.5	45.4910495711614	8.72867919978283	41.6588399501672	14.738200968588
Bradi4g03140.5.v3.1	11	4	2500747.5	44.9078053645478	8.7313474848303	40.6420853914219	14.8354241953998
Bradi4g03150.1.v3.1	9	4	2506279.5	54.286970678223	11.4159279228204	58.8613760482251	26.887207260454
Bradi4g03160.1.v3.1	5	4	2511086.5	66.960110543155	7.57123252187795	87.4397626814492	5.52628486607797
Bradi4g03166.1.v3.1	1	4	2519076.5	68.9604685212299	NA	72.3684210526316	NA
Bradi4g03185.1.v3.1	1	4	2536996	70.6106870229008	NA	74.7126436781609	NA
Bradi4g03190.1.v3.1	3	4	2547501.5	60.912537754643	9.82846944680842	71.1070907128801	21.0675278062609
Bradi4g03190.2.v3.1	2	4	2547650.5	59.37441643324	11.2371217701168	79.7108673978066	12.055359878654
Bradi4g03197.3.v3.1	5	4	2552055	47.2590357094896	3.95636710653964	45.6138151218619	13.9352788247287
Bradi4g03210.1.v3.1	5	4	2558296	57.4506173058383	7.73558185206505	80.9273601835446	10.9945961211477
Bradi4g03215.1.v3.1	3	4	2561415.5	47.4994325815512	11.3141867330019	53.8009290331272	18.4254594665201
Bradi4g03215.2.v3.1	2	4	2561415.5	51.4730294693418	12.699795647904	57.974120822418	23.9687699902085
Bradi4g03215.3.v3.1	3	4	2561586	45.8351266325427	12.7010897593223	40.1257153579135	37.744487591368
Bradi4g03220.1.v3.1	9	4	2564040.5	51.058556578987	9.89930492859138	62.0359242092388	24.0956278060258
Bradi4g03230.1.v3.1	4	4	2567549	55.6250499221565	12.1638605466693	67.1161821791851	19.592371987298
Bradi4g03250.3.v3.1	1	4	2585393	51.2048192771084	NA	55.8709677419355	NA
Bradi4g03260.2.v3.1	3	4	2593719	63.3666674250488	7.46086429534926	79.025623763754	11.7537749133485
Bradi4g03263.1.v3.1	2	4	2599511	58.4888888888889	1.00566297768752	70.8634538152611	8.20698231979571
Bradi4g03270.1.v3.1	3	4	2609479	50.2508928695757	4.86691761414806	47.1300533943555	9.51310959896724
Bradi4g03280.1.v3.1	1	4	2618585	64.6428571428571	NA	89.8395721925134	NA
Bradi4g03285.1.v3.1	1	4	2630692.5	65.1239669421488	NA	74.1293532338308	NA
Bradi4g03290.1.v3.1	1	4	2632332	64.1176470588235	NA	82.3008849557522	NA
Bradi4g03293.1.v3.1	1	4	2646891	56.1320754716981	NA	57.7464788732394	NA
Bradi4g03303.1.v3.1	17	4	2661832	42.917929322474	5.11421184840207	38.4892378079096	9.47513121696787
Bradi4g03303.2.v3.1	18	4	2661832	43.1535920093462	5.46211125362071	38.9720294396639	9.97759261410368
Bradi4g03303.3.v3.1	18	4	2661832	42.9485163917217	4.94246568352572	37.8726081146786	9.67655786081092
Bradi4g03303.4.v3.1	17	4	2661832	43.604752070617	5.27318876621823	39.5838294907365	9.93055398057735
Bradi4g03303.5.v3.1	17	4	2661662	41.5917261139178	4.82561258422395	36.2016561085632	11.0808180257402
Bradi4g03303.6.v3.1	17	4	2661832	42.917929322474	5.11421184840207	38.4892378079096	9.47513121696787
Bradi4g03303.7.v3.1	16	4	2661832	43.3825579696447	4.89736871654884	39.1091008851896	9.4231599846892
Bradi4g03310.1.v3.1	20	4	2674492	44.256339855432	6.80855962529094	39.5007813313977	11.556146778828
Bradi4g03320.1.v3.1	5	4	2680532	54.0514583936472	7.07098317158955	57.5213344011298	13.9148616352174
Bradi4g03330.2.v3.1	4	4	2684595.5	53.6523564697457	6.51734900929347	60.6168831168831	20.6782245241724
Bradi4g03340.1.v3.1	1	4	2686976.5	71.3831478537361	NA	87.6190476190476	NA
Bradi4g03350.1.v3.1	2	4	2690947.5	63.8944703766304	8.50812833944224	79.9236213299698	12.7726148170604
Bradi4g03360.1.v3.1	10	4	2697207	45.9359928451322	10.9269576806283	48.4294783612239	24.348953442709
Bradi4g03371.3.v3.1	1	4	2706018	65.4516640253566	NA	80.0475059382423	NA
Bradi4g03380.2.v3.1	7	4	2708768.5	49.8871691554619	11.2970271804281	49.9477788686951	19.6165814316847
Bradi4g03390.1.v3.1	1	4	2712576	67.2439759036145	NA	90.0677200902934	NA
Bradi4g03393.1.v3.1	2	4	2713526.5	45.6900167785235	10.5146541078285	67.3469387755102	46.1784020366725
Bradi4g03410.1.v3.1	1	4	2727383.5	70.3403565640194	NA	89.7560975609756	NA
Bradi4g03415.1.v3.1	3	4	2732171	53.4423858957844	7.32402176556281	49.1722370766488	8.732321302746
Bradi4g03430.1.v3.1	2	4	2749805.5	68.1233596227865	5.77980711702408	87.1181322727942	9.54995150493364
Bradi4g03440.1.v3.1	2	4	2752243.5	69.4691925051253	3.13103461968117	85.4447032436163	3.32752544114275
Bradi4g03450.2.v3.1	2	4	2756595.5	61.9227820605647	2.45239171992082	75.5191632310276	2.13244143051373
Bradi4g03455.1.v3.1	2	4	2758853	45.7769150648613	2.41705849832729	49.2863514719001	12.1740953406783
Bradi4g03460.1.v3.1	1	4	2761281	55.0541516245487	NA	61.0810810810811	NA
Bradi4g03470.1.v3.1	7	4	2764414	52.4038004619015	13.0453941057664	62.8424857431094	24.3171752044391
Bradi4g03477.1.v3.1	6	4	2770156.5	53.7245073350166	14.4036033940222	60.1937288073124	20.7945043334059
Bradi4g03477.2.v3.1	5	4	2769770	49.1396102866435	9.0965981071561	55.5761278195489	17.7872577367236
Bradi4g03490.1.v3.1	4	4	2778429.5	52.2948118838464	14.2092771667838	62.4964403201257	23.5131779149203
Bradi4g03497.1.v3.1	2	4	2802077	50.2359285473542	17.7551247719574	51.7080745341615	17.7874687192889
Bradi4g03500.1.v3.1	3	4	2804519.5	64.3194801333986	13.2616417197155	72.0376517029661	19.7553228272219
Bradi4g03511.1.v3.1	2	4	2809940	73.2958484705621	1.88547427857367	77.7777777777778	0
Bradi4g03520.1.v3.1	4	4	2813312	56.9619293637643	11.6915292963761	65.5861363018706	18.4144505930412
Bradi4g03520.3.v3.1	3	4	2812966	51.1462581951116	2.46575282791665	56.4850919689629	3.93783567748955
Bradi4g03530.2.v3.1	3	4	2816923.5	61.1267135429835	13.3072919195555	65.231039021253	23.2631378557043
Bradi4g03540.1.v3.1	3	4	2833717.5	51.307035216422	5.70803627517286	59.3656853410993	13.0703438265212
Bradi4g03550.1.v3.1	3	4	2837635	43.4650171424293	4.14732861544644	50.2235982112143	2.3043322678175
Bradi4g03571.1.v3.1	2	4	2843323.5	49.2886178861788	22.5641798061561	82.5688073394495	24.6514290688888
Bradi4g03610.1.v3.1	2	4	2878690	71.0575797752625	1.46774990284105	97.446035871629	1.40902584464722
Bradi4g03620.1.v3.1	5	4	2888546.5	51.882470686217	4.00421150322977	54.0700908959564	3.68316089923645
Bradi4g03625.1.v3.1	1	4	2893375.5	44.2508710801394	NA	52.0833333333333	NA
Bradi4g03650.2.v3.1	6	4	2906063	46.3260904514509	3.34449943485271	46.3865243318685	9.59511358023833
Bradi4g03655.1.v3.1	4	4	2909388.5	60.6161123619166	15.6517533783658	65.6248931989063	20.3873501525004
Bradi4g03660.2.v3.1	1	4	2912689.5	45.8857348185411	NA	47.5215517241379	NA
Bradi4g03670.1.v3.1	6	4	2924452.5	46.8280632095244	9.7881470475059	48.6442952586378	21.6917181440833
Bradi4g03683.1.v3.1	4	4	2937339.5	43.8867831991644	1.81897994109677	40.1118637110017	12.3187412438569
Bradi4g03686.1.v3.1	2	4	2936665.5	47.2972972972973	3.82219881722458	33.5585585585585	0.318516568102081
Bradi4g03686.2.v3.1	2	4	2936665.5	43.7258687258688	1.22856390553645	41.8918918918919	11.4665964516737
Bradi4g03690.6.v3.1	4	4	2948201	44.123756609004	6.39952822358556	45.3854723707665	13.4395230074774
Bradi4g03700.1.v3.1	1	4	2953508	56.4927857935627	NA	67.720465890183	NA
Bradi4g03710.5.v3.1	11	4	2959491.5	46.362727636182	6.90829207102873	46.374334433545	17.5297887193679
Bradi4g03713.1.v3.1	5	4	2980649.5	68.8638825729996	5.91265290404767	89.0292844410492	7.9406582686492
Bradi4g03713.2.v3.1	4	4	2980872	67.5259846851691	5.90412404957262	88.2073648541325	8.9273848583843
Bradi4g03736.1.v3.1	18	4	3009610	42.1922873809737	14.7001410198044	34.0766004594394	19.4319700110668
Bradi4g03736.2.v3.1	18	4	3009610	42.181592944693	14.6970760672007	34.0435375075791	19.4273606231182
Bradi4g03736.3.v3.1	17	4	3009610	42.3786342713897	15.1306282544393	34.7739168263345	19.7965152541612
Bradi4g03736.4.v3.1	10	4	3006602	42.029370047934	5.86165669909127	33.4851335247562	12.3539982275529
Bradi4g03742.1.v3.1	8	4	3016230	58.6229727117991	5.95888008658402	78.8068110236418	12.2400274359672
Bradi4g03742.2.v3.1	8	4	3016230	58.6595224194014	5.97719026493412	78.9895595616535	12.1381626720902
Bradi4g03757.1.v3.1	1	4	3031591	52.2602739726027	NA	58.2304526748971	NA
Bradi4g03767.1.v3.1	1	4	3037908	52.9573590096286	NA	60.1239669421488	NA
Bradi4g03787.1.v3.1	11	4	3046543	50.5053137549077	7.44468871573857	52.6874098798417	15.8984391765906
Bradi4g03800.2.v3.1	5	4	3053160.5	46.746740184718	6.29766944451369	45.7689851836271	5.93334750981119
Bradi4g03810.1.v3.1	2	4	3064709.5	53.0643513789582	10.7618907453315	72.2758620689655	34.3312533762296
Bradi4g03820.1.v3.1	2	4	3066451.5	70.9370779513108	5.33568471865325	90.0694444444445	11.0976480936222
Bradi4g03827.1.v3.1	15	4	3072489	49.187611064716	9.23056418159396	47.8547795787776	13.956844863381
Bradi4g03864.1.v3.1	1	4	3105418	66.9291338582677	NA	85.7142857142857	NA
Bradi4g03867.1.v3.1	2	4	3113575	49.8949175466888	13.3917335878258	58.0323054331865	25.5015309044664
Bradi4g03880.1.v3.1	9	4	3130298.5	48.3040084665165	10.6942991710855	45.819674484549	16.869718575439
Bradi4g03890.1.v3.1	13	4	3138307	50.2322477686319	7.58523827996764	52.8376137463513	15.7683366166533
Bradi4g03890.2.v3.1	14	4	3137453	51.9701229280153	9.78156452734587	56.0434363387451	19.3575725591183
Bradi4g03897.1.v3.1	2	4	3142242	56.8452380952381	19.7821539974807	62.5	17.6776695296637
Bradi4g03905.1.v3.1	8	4	3144597.5	45.2267171428694	4.48995512829477	43.75758010345	9.87206338815221
Bradi4g03920.1.v3.1	5	4	3168873	49.6042305505911	11.8545526805759	52.4431250761174	21.0225916599938
Bradi4g03928.1.v3.1	1	4	3182844.5	54.4483985765125	NA	69.1489361702128	NA
Bradi4g03950.1.v3.1	1	4	3198238.5	54.9060542797495	NA	71.6981132075472	NA
Bradi4g03961.1.v3.1	1	4	3209740	58.5987261146497	NA	73.0769230769231	NA
Bradi4g03980.3.v3.1	23	4	3225872	45.804912005153	6.95842605101947	46.2449826234483	14.2896506627724
Bradi4g03983.1.v3.1	5	4	3235189	67.9943303470592	10.6136822985253	70.075324547826	12.6786750535791
Bradi4g03987.1.v3.1	1	4	3241888	66.5562913907285	NA	79	NA
Bradi4g04000.1.v3.1	1	4	3246035	69.7452229299363	NA	84.6153846153846	NA
Bradi4g04010.1.v3.1	4	4	3250705	66.1820973828227	4.18188445427681	93.3618494417166	3.29668830749863
Bradi4g04020.1.v3.1	1	4	3253065.5	77.120822622108	NA	94.5736434108527	NA
Bradi4g04030.1.v3.1	10	4	3257536.5	49.7378629578613	11.090186484104	49.0017036559129	24.1719794440671
Bradi4g04040.1.v3.1	9	4	3267334.5	50.2567194897702	11.465691427738	45.5599938541788	26.1305968781316
Bradi4g04040.4.v3.1	9	4	3267334.5	50.2567194897702	11.465691427738	45.5599938541788	26.1305968781316
Bradi4g04050.1.v3.1	3	4	3274840	54.5607235142119	6.50958962807749	60.7293199882249	10.1656238855362
Bradi4g04050.3.v3.1	2	4	3274679	52.2727272727273	3.21412173266609	56.5752461322082	1.44206024292615
Bradi4g04060.2.v3.1	13	4	3285873	49.386143581499	9.6760039433064	49.8024225647841	21.7174815554788
Bradi4g04077.1.v3.1	12	4	3309454.5	47.8266624886521	7.43861292966675	48.9822278213966	19.2681180161981
Bradi4g04077.2.v3.1	11	4	3309454.5	47.2280168325403	7.49237526718123	49.8778453703773	19.944881112541
Bradi4g04089.1.v3.1	6	4	3320089.5	53.8534931580861	10.2334984655015	55.6266866773945	28.1136165049538
Bradi4g04101.1.v3.1	12	4	3332268	46.8880201898755	8.03429924982083	44.8092170990172	17.0774731354281
Bradi4g04109.1.v3.1	13	4	3343750	50.7394205308979	9.63731619186814	53.6089614692749	22.5406373636546
Bradi4g04113.1.v3.1	13	4	3351289	47.4942924827225	6.33402948909024	49.5888951277054	12.4115977259002
Bradi4g04113.4.v3.1	12	4	3351289	47.1728709103368	6.50400233270092	50.3879697216808	12.6093902421384
Bradi4g04120.2.v3.1	2	4	3356135	63.7027499917467	6.87614715480868	76.1405598570578	24.0559495779485
Bradi4g04126.1.v3.1	13	4	3359839.5	50.5964003918547	10.7322691577998	52.2045383902216	23.7077361712959
Bradi4g04126.2.v3.1	11	4	3359194.5	50.157520562618	11.748014901492	52.4835240389362	25.5067901365016
Bradi4g04140.2.v3.1	2	4	3366517.5	75.9381537656903	0.882958912177275	92.9731308411215	5.97240891119013
Bradi4g04150.1.v3.1	1	4	3368048	72.4085365853659	NA	94.5205479452055	NA
Bradi4g04160.1.v3.1	1	4	3371676.5	70.4097116843703	NA	93.6363636363636	NA
Bradi4g04180.1.v3.1	1	4	3392756.5	73.2946298984035	NA	95.2173913043478	NA
Bradi4g04190.1.v3.1	1	4	3399222	69.8	NA	95.8083832335329	NA
Bradi4g04200.1.v3.1	1	4	3401948.5	69.0427698574338	NA	94.5121951219512	NA
Bradi4g04210.1.v3.1	1	4	3404118.5	71.1729622266402	NA	97.6190476190476	NA
Bradi4g04220.1.v3.1	2	4	3418401.5	59.8557666243806	8.30416715320211	81.7729908864954	15.8176330505689
Bradi4g04232.1.v3.1	1	4	3438104	44.9748743718593	NA	50.3759398496241	NA
Bradi4g04240.1.v3.1	2	4	3450357.5	55.2039981609415	4.13682609675707	65.3256124721603	10.9256659357679
Bradi4g04242.1.v3.1	2	4	3452848.5	52.5	3.53553390593274	62.6373626373626	12.4326467021811
Bradi4g04244.1.v3.1	2	4	3454982	54.0267908192436	11.2046651596986	57.0936139332366	7.31224356451981
Bradi4g04246.1.v3.1	2	4	3459573	42.6157407407407	1.60408482769169	43.8095238095238	5.38748023761178
Bradi4g04251.1.v3.1	2	4	3460495	47.4405239240845	10.1973832785389	49.1379310344827	15.8489450955606
Bradi4g04260.2.v3.1	2	4	3499623	62.7118959107806	9.49205422626251	82.2464361789284	8.16828249609237
Bradi4g04270.1.v3.1	4	4	3508531.5	53.7008711659716	14.850065911937	59.20245215311	24.893202350336
Bradi4g04290.1.v3.1	2	4	3525330	58.6881720430108	4.68363201302058	84.8729227761486	12.8219264819261
Bradi4g04310.1.v3.1	9	4	3534300	63.8366514374712	7.70001645634953	83.4586325846833	9.54947161259277
Bradi4g04315.1.v3.1	1	4	3536196	66.3967611336032	NA	89.0243902439024	NA
Bradi4g04320.3.v3.1	4	4	3546140	44.5844735505308	1.5499487772077	43.9502260488957	0.892577348626794
Bradi4g04340.3.v3.1	3	4	3554255	55.375977195024	1.92998789058855	68.2049362669481	5.5803816430325
Bradi4g04344.1.v3.1	1	4	3570187.5	76.9230769230769	NA	92.0634920634921	NA
Bradi4g04347.1.v3.1	2	4	3571965	67.3906665496369	2.04714876974134	89.7599092339787	2.04396638649178
Bradi4g04360.1.v3.1	9	4	3579150	47.3839148618017	11.2621182104116	40.8618192896809	17.507360211787
Bradi4g04360.2.v3.1	10	4	3579150	47.0244044270473	10.757465869425	39.975796609728	16.7645584730593
Bradi4g04360.4.v3.1	9	4	3579893.5	47.4069899164531	11.2553530746587	40.6828483724549	17.5069802873403
Bradi4g04360.5.v3.1	10	4	3579893.5	47.0451719762336	10.751944421624	39.8147227842246	16.7548397353572
Bradi4g04370.2.v3.1	4	4	3586168.5	57.5346360628618	9.46428144530117	71.2290121327124	14.6825130351945
Bradi4g04380.1.v3.1	2	4	3590965	56.7718216318786	16.4197708439666	75.5017921146953	31.5030010399598
Bradi4g04390.1.v3.1	11	4	3594984.5	47.9455616666698	6.5589339950385	48.9501238173307	18.5883061951581
Bradi4g04420.1.v3.1	12	4	3616332	52.1237349853756	4.32128227042566	60.7858306707626	10.2645386878492
Bradi4g04423.1.v3.1	2	4	3630867	46.9478447056922	11.6094289934235	52.027027027027	16.2443449732045
Bradi4g04426.1.v3.1	1	4	3633621.5	66.6195190947666	NA	65.6779661016949	NA
Bradi4g04430.3.v3.1	1	4	3647818.5	65.3266331658292	NA	90.0602409638554	NA
Bradi4g04440.1.v3.1	5	4	3660009.5	50.8523479724465	11.9697962556867	48.1421587986698	25.1895093457204
Bradi4g04451.1.v3.1	1	4	3673807.5	68.6541737649063	NA	82.1428571428571	NA
Bradi4g04473.1.v3.1	2	4	3704599	47.2337393107022	21.0446265403667	39.616704805492	31.4314627564043
Bradi4g04477.4.v3.1	5	4	3705016	48.9189501354021	9.68729982763157	54.448343079922	9.75588640345492
Bradi4g04491.1.v3.1	11	4	3715779	47.5588598882627	4.99856505208826	50.7354663569398	16.2335587388744
Bradi4g04493.1.v3.1	2	4	3719818.5	52.5549450549451	1.28211669116248	59.7836131218235	0.680643367074677
Bradi4g04495.1.v3.1	3	4	3723214	61.4016564624421	8.82687220986162	59.9870381334912	21.8816967441585
Bradi4g04497.1.v3.1	1	4	3726101.5	67.9452054794521	NA	78.6885245901639	NA
Bradi4g04500.2.v3.1	2	4	3734393.5	60.4946257961783	12.631933441778	69.2307692307693	27.1964146610211
Bradi4g04502.1.v3.1	2	4	3736676.5	62.368239843212	2.82782784997005	70.4534718941899	2.77231284074085
Bradi4g04504.2.v3.1	2	4	3740066.5	59.3071662206363	14.4028589090926	71.8117408906883	28.9856524676672
Bradi4g04508.1.v3.1	1	4	3745205	72.7793696275072	NA	80.2575107296137	NA
Bradi4g04511.1.v3.1	2	4	3748703	62.6966082233725	7.34163912612901	75.1817068191098	15.0256581841355
